"","year","name","appres","judgeparty","sex","race","lawschool","abamin","pfedjdge","pfjdget","birthyear","aba","unsuccessful","nomdate","coder","presdummy","v17","circuit","congress.x","statenm","sen1name","sen1idno","sen1partynom","sen1dwnom1","sen1dwnom2","sen1logl","sen1nchoices","sen1errors","sen1gmp","sen1abv","sen2name","sen2idno","sen2partynom","sen2dwnom1","sen2dwnom2","sen2logl","sen2nchoices","sen2errors","sen2gmp","sen2abv","stateabv","senator1party","senator2party","pres","presideo","nomdatenum","term","congress.y","house","senate","SCmedian","first","firstSD","second","secondSD","third","thirdSD","fourth","fourthSD","fifth","fifthSD","sixth","sixthSD","seventh","seventhSD","eighth","eighthSD","ninth","ninthSD","tenth","tenthSD","eleventh","eleventhSD","DC","DCSD","gridlock4060","gridlock40","gridlock60","firstin","secondin","thirdin","fourthin","fifthin","sixthin","seventhin","eighthin","ninthin","tenthin","eleventhin","dcin","allin","presnom","presparty","allinpres","firstinP"
"151",1964,"Ely, Walter Raleigh, Jr.",1,1,1,1,86,0,0,0,1913,3,0,"5-Jun-64","",NA,NA,9,88,"CALIFOR","KUCHEL",5372,200,0.0820000022649765,-0.614000022411346,-123.718002319336,494,65,0.777999997138977,"KUC","SALINGER",10821,100,-0.456000000238419,0.0860000029206276,-11.8673000335693,50,5,0.788999974727631,"SAL","CA","200","100","LBJ",NA,1617,1963,88,-0.0225000008940697,-0.152999997138977,-0.265972644090652,-0.0649999976158142,0.28142848610878,-0.0964999943971634,0.25666469335556,-0.383000016212463,0.176503330469131,0.175999999046326,0.0847338438034058,0.175999999046326,0.153444960713387,-0.00174999982118607,0.267055064439774,0.264999985694885,0.434606522321701,0.123500004410744,0.186813160777092,0.149000003933907,0.296664774417877,-0.0692500025033951,0.286578685045242,NA,NA,-0.167999997735023,0.259418964385986,"0.242600001953542",-0.227600002288818,0.0149999996647239,1,1,1,0,0,1,0,0,0,1,0,1,0,-0.521,100,0,0
"152",1964,"Freedman, Abraham",1,1,1,1,85,0,1,3,1904,1,0,"15-Apr-64","EJ",0,NA,3,88,"PENNSYL","Clark, Joseph S.",1776,100,-0.59799998998642,-0.0829999968409538,-87.9460983276367,476,37,0.830999970436096,"CLA","Scott, Hugh D.",8301,200,0.122000001370907,-0.801999986171722,-119.197998046875,499,51,0.787999987602234,"SCO","PA","1","0","LBJ",-0.238999992609024,1566,1963,88,-0.0225000008940697,-0.152999997138977,-0.265972644090652,-0.0649999976158142,0.28142848610878,-0.0964999943971634,0.25666469335556,-0.383000016212463,0.176503330469131,0.175999999046326,0.0847338438034058,0.175999999046326,0.153444960713387,-0.00174999982118607,0.267055064439774,0.264999985694885,0.434606522321701,0.123500004410744,0.186813160777092,0.149000003933907,0.296664774417877,-0.0692500025033951,0.286578685045242,NA,NA,-0.167999997735023,0.259418964385986,"0.242600001953542",-0.227600002288818,0.0149999996647239,1,1,1,0,0,1,0,0,0,1,0,1,0,-0.521,100,1,0
"153",1965,"Coleman, James P.",1,1,1,1,34,0,0,0,1914,2,0,"22-Jun-65","",NA,NA,5,89,"MISSISS","EASTLAND",2822,100,0.0949999988079071,0.883000016212463,-101.52799987793,398,41,0.774999976158142,"EAS","STENNIS",8883,100,0.00800000037997961,0.879000008106232,-120.207000732422,427,57,0.754999995231628,"STE","MS","100","100","LBJ",NA,1999,1964,89,-0.13400000333786,-0.160999998450279,-0.203025951981544,-0.266250014305115,0.208874523639679,-0.0964999943971634,0.25666469335556,-0.383000016212463,0.176503330469131,0.175999999046326,0.0847338438034058,0.0734999999403954,0.187224864959717,-0.100500002503395,0.24440598487854,0.264999985694885,0.434606522321701,0.0492500029504299,0.205669194459915,0.149000003933907,0.296664774417877,-0.0692500025033951,0.286578685045242,NA,NA,-0.167999997735023,0.259324252605438,"0.248399989958852",-0.255399990081787,-0.0070000001229346,1,1,1,0,0,1,0,0,0,1,0,1,0,-0.521,100,0,0
"154",1965,"Gibson, Floyd",1,1,1,1,57,0,1,5,1910,3,0,"18-May-65","EJ",0,NA,8,89,"MISSOUR","Long, Edward V.",5756,100,-0.298000007867813,0.116999998688698,-83.7970962524414,401,32,0.810999989509583,"LON","Symington, Stuart",9141,100,-0.298000007867813,0.273999989032745,-178.235000610352,400,85,0.639999985694885,"SYM","MO","1","1","LBJ",-0.238999992609024,1964,1964,89,-0.13400000333786,-0.160999998450279,-0.203025951981544,-0.266250014305115,0.208874523639679,-0.0964999943971634,0.25666469335556,-0.383000016212463,0.176503330469131,0.175999999046326,0.0847338438034058,0.0734999999403954,0.187224864959717,-0.100500002503395,0.24440598487854,0.264999985694885,0.434606522321701,0.0492500029504299,0.205669194459915,0.149000003933907,0.296664774417877,-0.0692500025033951,0.286578685045242,NA,NA,-0.167999997735023,0.259324252605438,"0.248399989958852",-0.255399990081787,-0.0070000001229346,1,1,1,0,0,1,0,0,0,1,0,1,0,-0.521,100,0,0
"155",1965,"Tamm, Edward",1,1,1,1,35,0,1,17,1906,2,0,"1-Mar-65","AW",1,NA,12,89,"DC",".",NA,NA,NA,NA,NA,NA,NA,NA,".",".",NA,NA,NA,NA,NA,NA,NA,NA,".","DC","NA","NA","LBJ",-0.238999992609024,1886,1964,89,-0.13400000333786,-0.160999998450279,-0.203025951981544,-0.266250014305115,0.208874523639679,-0.0964999943971634,0.25666469335556,-0.383000016212463,0.176503330469131,0.175999999046326,0.0847338438034058,0.0734999999403954,0.187224864959717,-0.100500002503395,0.24440598487854,0.264999985694885,0.434606522321701,0.0492500029504299,0.205669194459915,0.149000003933907,0.296664774417877,-0.0692500025033951,0.286578685045242,NA,NA,-0.167999997735023,0.259324252605438,"0.240599989518523",-0.255399990081787,-0.0148000005632639,1,1,1,0,0,1,0,0,0,1,0,1,1,-0.521,100,1,0
"156",1965,"McEntee, Edward",1,1,1,1,8,0,0,0,1906,5,0,"3-Aug-65","SS",0,NA,1,89,"RHODE I","Pastore, John",7229,100,-0.238000005483627,-0.0890000015497208,-110.334999084473,436,46,0.776000022888184,"PAS","Pell, Claiborne",10818,100,-0.316000014543533,-0.104999996721745,-95.5344009399414,420,37,0.796999990940094,"PEL","RI","100","100","LBJ",-0.238999992609024,2041,1964,89,-0.13400000333786,-0.160999998450279,-0.203025951981544,-0.266250014305115,0.208874523639679,-0.0964999943971634,0.25666469335556,-0.383000016212463,0.176503330469131,0.175999999046326,0.0847338438034058,0.0734999999403954,0.187224864959717,-0.100500002503395,0.24440598487854,0.264999985694885,0.434606522321701,0.0492500029504299,0.205669194459915,0.149000003933907,0.296664774417877,-0.0692500025033951,0.286578685045242,NA,NA,-0.167999997735023,0.259324252605438,"0.248399989958852",-0.255399990081787,-0.0070000001229346,1,1,1,0,0,1,0,0,0,1,0,1,0,-0.521,100,1,0
"157",1965,"Leventhal, Harold",1,1,1,1,20,0,0,0,1915,3,0,"1-Mar-65","SS",1,NA,12,89,"DC",".",NA,NA,NA,NA,NA,NA,NA,NA,".",".",NA,NA,NA,NA,NA,NA,NA,NA,".","DC","NA","NA","LBJ",-0.238999992609024,1886,1964,89,-0.13400000333786,-0.160999998450279,-0.203025951981544,-0.266250014305115,0.208874523639679,-0.0964999943971634,0.25666469335556,-0.383000016212463,0.176503330469131,0.175999999046326,0.0847338438034058,0.0734999999403954,0.187224864959717,-0.100500002503395,0.24440598487854,0.264999985694885,0.434606522321701,0.0492500029504299,0.205669194459915,0.149000003933907,0.296664774417877,-0.0692500025033951,0.286578685045242,NA,NA,-0.167999997735023,0.259324252605438,"0.240599989518523",-0.255399990081787,-0.0148000005632639,1,1,1,0,0,1,0,0,0,1,0,1,1,-0.521,100,1,0
"158",1965,"Thornberry, William Homer",1,1,1,1,86,6,1,2,1909,6,0,"22-Jun-65","AW",0,NA,5,89,"TEXAS","Tower, John G.",10823,200,0.472000002861023,-0.0439999997615814,-115.209999084473,441,47,0.769999980926514,"TOW","Yarborough, Ralph W.",10414,100,-0.43299999833107,0.582000017166138,-111.508003234863,413,41,0.763000011444092,"YAR","TX","200","100","LBJ",-0.238999992609024,1999,1964,89,-0.13400000333786,-0.160999998450279,-0.203025951981544,-0.266250014305115,0.208874523639679,-0.0964999943971634,0.25666469335556,-0.383000016212463,0.176503330469131,0.175999999046326,0.0847338438034058,0.0734999999403954,0.187224864959717,-0.100500002503395,0.24440598487854,0.264999985694885,0.434606522321701,0.0492500029504299,0.205669194459915,0.149000003933907,0.296664774417877,-0.0692500025033951,0.286578685045242,NA,NA,-0.167999997735023,0.259324252605438,"0.248399989958852",-0.255399990081787,-0.0070000001229346,1,1,1,0,0,1,0,0,0,1,0,1,0,-0.521,100,0,0
"159",1965,"Celebrezze, Anthony J.",1,1,1,1,165,0,0,0,1910,3,0,"27-Jul-65","",NA,NA,6,89,"OHIO","LAUSCHE",5500,100,0.226999998092651,-0.375999987125397,-234.585006713867,406,102,0.560999989509583,"LAU","YOUNG  S.",10454,100,-0.591000020503998,0.493999987840652,-182.563003540039,440,96,0.660000026226044,"YOU","OH","100","200","LBJ",NA,2034,1964,89,-0.13400000333786,-0.160999998450279,-0.203025951981544,-0.266250014305115,0.208874523639679,-0.0964999943971634,0.25666469335556,-0.383000016212463,0.176503330469131,0.175999999046326,0.0847338438034058,0.0734999999403954,0.187224864959717,-0.100500002503395,0.24440598487854,0.264999985694885,0.434606522321701,0.0492500029504299,0.205669194459915,0.149000003933907,0.296664774417877,-0.0692500025033951,0.286578685045242,NA,NA,-0.167999997735023,0.259324252605438,"0.248399989958852",-0.255399990081787,-0.0070000001229346,1,1,1,0,0,1,0,0,0,1,0,1,1,-0.521,100,1,0
"160",1965,"Coffin, Frank M.",1,1,1,1,39,0,0,0,1919,1,0,"15-Sep-65","",NA,NA,1,89,"MAINE","MUSKIE",6831,100,-0.354999989271164,0.00499999988824129,-64.3458023071289,356,26,0.834999978542328,"MUS","SMITH",8666,200,0.105999998748302,-0.404000014066696,-186.595993041992,441,97,0.654999971389771,"SMI","ME","100","200","LBJ",NA,2084,1964,89,-0.13400000333786,-0.160999998450279,-0.203025951981544,-0.266250014305115,0.208874523639679,-0.0964999943971634,0.25666469335556,-0.383000016212463,0.176503330469131,0.175999999046326,0.0847338438034058,0.0734999999403954,0.187224864959717,-0.100500002503395,0.24440598487854,0.264999985694885,0.434606522321701,0.0492500029504299,0.205669194459915,0.149000003933907,0.296664774417877,-0.0692500025033951,0.286578685045242,NA,NA,-0.167999997735023,0.259324252605438,"0.248399989958852",-0.255399990081787,-0.0070000001229346,1,1,1,0,0,1,0,0,0,1,0,1,0,-0.521,100,1,0
"161",1966,"Hickey, John",1,1,1,1,220,0,0,0,1911,3,0,"12-May-66","EJ",0,NA,10,89,"WYOMING","McGee, Gale W.",6249,100,-0.24600000679493,0.196999996900558,-103.299003601074,417,42,0.781000018119812,"MCG","Simpson, Milward L.",10820,200,0.662000000476837,-0.386999994516373,-84.8000030517578,432,39,0.822000026702881,"SIM","WY","1","0","LBJ",-0.238999992609024,2323,1965,89,-0.13400000333786,-0.160999998450279,-0.203267738223076,-0.268500000238419,0.245904624462128,-0.0964999943971634,0.242647394537926,-0.393999993801117,0.174684196710587,0.175999999046326,0.166920855641365,-0.0144999995827675,0.176209732890129,-0.100500002503395,0.25574266910553,-0.167999997735023,0.44075146317482,0.036250002682209,0.262844741344452,0.149000003933907,0.296664774417877,-0.122500002384186,0.272250711917877,NA,NA,-0.32600000500679,0.24822923541069,"0.254799992451444",-0.249199992418289,0.00560000003315507,1,1,1,0,1,1,1,0,0,1,0,1,1,-0.521,100,1,0
"162",1966,"Robinson, Spottswood W., III",1,1,1,2,116,0,1,2,1916,2,0,"6-Oct-66","SS",1,NA,12,89,"DC",".",NA,NA,NA,NA,NA,NA,NA,NA,".",".",NA,NA,NA,NA,NA,NA,NA,NA,".","DC","NA","NA","LBJ",-0.238999992609024,2470,1965,89,-0.13400000333786,-0.160999998450279,-0.203267738223076,-0.268500000238419,0.245904624462128,-0.0964999943971634,0.242647394537926,-0.393999993801117,0.174684196710587,0.175999999046326,0.166920855641365,-0.0144999995827675,0.176209732890129,-0.100500002503395,0.25574266910553,-0.167999997735023,0.44075146317482,0.036250002682209,0.262844741344452,0.149000003933907,0.296664774417877,-0.122500002384186,0.272250711917877,NA,NA,-0.32600000500679,0.24822923541069,"0.254799992451444",-0.249199992418289,0.00560000003315507,1,1,1,0,1,1,1,0,0,1,0,1,0,-0.521,100,1,0
"163",1966,"Winter, Harrison",1,1,1,1,52,0,1,5,1921,1,0,"13-Jun-66","AW",0,NA,4,89,"MARYLAN","Brewster, Daniel B.",1018,100,-0.261999994516373,0.00100000004749745,-106.077003479004,432,51,0.782000005245209,"BRE","Tydings, Joseph D.",10824,100,-0.354999989271164,-0.0020000000949949,-94.1750030517578,413,36,0.796000003814697,"TYD","MD","100","100","LBJ",-0.238999992609024,2355,1965,89,-0.13400000333786,-0.160999998450279,-0.203267738223076,-0.268500000238419,0.245904624462128,-0.0964999943971634,0.242647394537926,-0.393999993801117,0.174684196710587,0.175999999046326,0.166920855641365,-0.0144999995827675,0.176209732890129,-0.100500002503395,0.25574266910553,-0.167999997735023,0.44075146317482,0.036250002682209,0.262844741344452,0.149000003933907,0.296664774417877,-0.122500002384186,0.272250711917877,NA,NA,-0.32600000500679,0.24822923541069,"0.254799992451444",-0.249199992418289,0.00560000003315507,1,1,1,0,1,1,1,0,0,1,0,1,0,-0.521,100,0,0
"164",1966,"Heaney, Gerald",1,1,1,1,55,0,0,0,1918,3,0,"9-Sep-66","EJ",0,NA,8,89,"MINNESO","McCarthy, Eugene",6134,100,-0.442999988794327,0.0970000028610229,-80.1274032592773,336,33,0.787999987602234,"MCC","Mondale, Walter",10813,100,-0.462000012397766,-0.151999995112419,-78.3187026977539,416,37,0.828000009059906,"MON","MN","DFL","DFL","LBJ",-0.238999992609024,2443,1965,89,-0.13400000333786,-0.160999998450279,-0.203267738223076,-0.268500000238419,0.245904624462128,-0.0964999943971634,0.242647394537926,-0.393999993801117,0.174684196710587,0.175999999046326,0.166920855641365,-0.0144999995827675,0.176209732890129,-0.100500002503395,0.25574266910553,-0.167999997735023,0.44075146317482,0.036250002682209,0.262844741344452,0.149000003933907,0.296664774417877,-0.122500002384186,0.272250711917877,NA,NA,-0.32600000500679,0.24822923541069,"0.254799992451444",-0.249199992418289,0.00560000003315507,1,1,1,0,1,1,1,0,0,1,0,1,0,-0.521,100,0,0
"165",1966,"Dyer, David W.",1,1,1,1,154,0,1,5,1910,1,0,"16-Aug-66","",NA,NA,5,89,"FLORIDA","Holland, Spessard L.",4520,100,0.0750000029802322,0.657999992370605,-164.322006225586,441,74,0.689000010490417,"HOL","Smathers, George A.",8593,100,-0.158999994397163,0.802999973297119,-128.643997192383,365,69,0.703000009059906,"SMA","FL","100","100","LBJ",NA,2419,1965,89,-0.13400000333786,-0.160999998450279,-0.203267738223076,-0.268500000238419,0.245904624462128,-0.0964999943971634,0.242647394537926,-0.393999993801117,0.174684196710587,0.175999999046326,0.166920855641365,-0.0144999995827675,0.176209732890129,-0.100500002503395,0.25574266910553,-0.167999997735023,0.44075146317482,0.036250002682209,0.262844741344452,0.149000003933907,0.296664774417877,-0.122500002384186,0.272250711917877,NA,NA,-0.32600000500679,0.24822923541069,"0.254799992451444",-0.249199992418289,0.00560000003315507,1,1,1,0,1,1,1,0,0,1,0,1,1,-0.521,100,1,0
"166",1966,"Ainsworth, Robert",1,1,1,1,148,0,1,5,1910,1,0,"28-Jun-66","EJ",0,NA,5,89,"LOUISIA","Ellender, Allen J.",2901,100,-0.0219999998807907,1.04499995708466,-141.673004150391,424,69,0.716000020503998,"ELL","Long, Russel B.",5767,100,-0.138999998569489,0.842999994754791,-222.572006225586,427,123,0.593999981880188,"LON","LA","0","0","LBJ",-0.238999992609024,2370,1965,89,-0.13400000333786,-0.160999998450279,-0.203267738223076,-0.268500000238419,0.245904624462128,-0.0964999943971634,0.242647394537926,-0.393999993801117,0.174684196710587,0.175999999046326,0.166920855641365,-0.0144999995827675,0.176209732890129,-0.100500002503395,0.25574266910553,-0.167999997735023,0.44075146317482,0.036250002682209,0.262844741344452,0.149000003933907,0.296664774417877,-0.122500002384186,0.272250711917877,NA,NA,-0.32600000500679,0.24822923541069,"0.254799992451444",-0.249199992418289,0.00560000003315507,1,1,1,0,1,1,1,0,0,1,0,1,1,-0.521,100,1,0
"167",1966,"Fairchild, Thomas E.",1,1,1,1,89,0,0,0,1912,1,0,"11-Jul-66","",NA,NA,7,89,"WISCONS","NELSON",10816,100,-0.589999973773956,0.263000011444092,-119.321998596191,412,64,0.749000012874603,"NEL","PROXMIRE",7638,100,-0.501999974250793,0.477999985218048,-192.464996337891,441,88,0.646000027656555,"PRO","WI","100","100","LBJ",NA,2383,1965,89,-0.13400000333786,-0.160999998450279,-0.203267738223076,-0.268500000238419,0.245904624462128,-0.0964999943971634,0.242647394537926,-0.393999993801117,0.174684196710587,0.175999999046326,0.166920855641365,-0.0144999995827675,0.176209732890129,-0.100500002503395,0.25574266910553,-0.167999997735023,0.44075146317482,0.036250002682209,0.262844741344452,0.149000003933907,0.296664774417877,-0.122500002384186,0.272250711917877,NA,NA,-0.32600000500679,0.24822923541069,"0.254799992451444",-0.249199992418289,0.00560000003315507,1,1,1,0,1,1,1,0,0,1,0,1,1,-0.521,100,1,0
"168",1966,"Simpson, John Milton Bryan",1,1,1,1,31,0,1,16,1903,2,0,"11-Oct-66","AW",0,NA,5,89,"FLORIDA","Holland, Spessard L.",4520,100,0.0750000029802322,0.657999992370605,-164.322006225586,441,74,0.689000010490417,"HOL","Smathers, George A.",8593,100,-0.158999994397163,0.802999973297119,-128.643997192383,365,69,0.703000009059906,"SMA","FL","100","100","LBJ",-0.238999992609024,2475,1965,89,-0.13400000333786,-0.160999998450279,-0.203267738223076,-0.268500000238419,0.245904624462128,-0.0964999943971634,0.242647394537926,-0.393999993801117,0.174684196710587,0.175999999046326,0.166920855641365,-0.0144999995827675,0.176209732890129,-0.100500002503395,0.25574266910553,-0.167999997735023,0.44075146317482,0.036250002682209,0.262844741344452,0.149000003933907,0.296664774417877,-0.122500002384186,0.272250711917877,NA,NA,-0.32600000500679,0.24822923541069,"0.254799992451444",-0.249199992418289,0.00560000003315507,1,1,1,0,1,1,1,0,0,1,0,1,1,-0.521,100,1,0
"169",1966,"McCree, Wade H.",1,1,1,2,39,0,1,5,1920,2,0,"16-Aug-66","SS",0,NA,6,89,"MICHIGA","Griffin, Robert",3824,200,0.321999996900558,-1.03600001335144,-56.7174987792969,125,29,0.634999990463257,"GRI","Hart, Philip",4148,100,-0.492000013589859,-0.216000005602837,-81.0214004516602,407,33,0.819000005722046,"HAR","MI","100","200","LBJ",-0.238999992609024,2419,1965,89,-0.13400000333786,-0.160999998450279,-0.203267738223076,-0.268500000238419,0.245904624462128,-0.0964999943971634,0.242647394537926,-0.393999993801117,0.174684196710587,0.175999999046326,0.166920855641365,-0.0144999995827675,0.176209732890129,-0.100500002503395,0.25574266910553,-0.167999997735023,0.44075146317482,0.036250002682209,0.262844741344452,0.149000003933907,0.296664774417877,-0.122500002384186,0.272250711917877,NA,NA,-0.32600000500679,0.24822923541069,"0.254799992451444",-0.249199992418289,0.00560000003315507,1,1,1,0,1,1,1,0,0,1,0,1,1,-0.521,100,1,0
"170",1966,"Seitz, Collins J.",1,1,1,1,94,0,0,0,1914,1,0,"28-Feb-66","AW",0,NA,3,89,"DELAWAR","Boggs, James C.",823,200,0.194000005722046,-0.683000028133392,-153.973999023438,433,73,0.700999975204468,"BOG","Williams, John J.",10163,200,0.649999976158142,-0.73199999332428,-161.914001464844,436,82,0.689999997615814,"WIL","DE","200","200","LBJ",-0.238999992609024,2250,1965,89,-0.13400000333786,-0.160999998450279,-0.203267738223076,-0.268500000238419,0.245904624462128,-0.0964999943971634,0.242647394537926,-0.393999993801117,0.174684196710587,0.175999999046326,0.166920855641365,-0.0144999995827675,0.176209732890129,-0.100500002503395,0.25574266910553,-0.167999997735023,0.44075146317482,0.036250002682209,0.262844741344452,0.149000003933907,0.296664774417877,-0.122500002384186,0.272250711917877,NA,NA,-0.32600000500679,0.24822923541069,"0.248399989958852",-0.255399990081787,-0.0070000001229346,1,1,1,0,1,1,1,0,0,1,0,1,0,-0.521,100,1,0
"171",1966,"Craven, James Braxton, Jr.",1,1,1,1,39,0,1,5,1918,2,0,"13-Jun-66","",NA,NA,4,89,"NORTH C","ERVIN",2987,100,0.0209999997168779,1.0349999666214,-120.458999633789,418,47,0.75,"ERV","JORDAN  B.",5073,100,-0.0439999997615814,0.813000023365021,-106.65599822998,403,36,0.767000019550323,"JOR","NC","100","100","LBJ",NA,2355,1965,89,-0.13400000333786,-0.160999998450279,-0.203267738223076,-0.268500000238419,0.245904624462128,-0.0964999943971634,0.242647394537926,-0.393999993801117,0.174684196710587,0.175999999046326,0.166920855641365,-0.0144999995827675,0.176209732890129,-0.100500002503395,0.25574266910553,-0.167999997735023,0.44075146317482,0.036250002682209,0.262844741344452,0.149000003933907,0.296664774417877,-0.122500002384186,0.272250711917877,NA,NA,-0.32600000500679,0.24822923541069,"0.254799992451444",-0.249199992418289,0.00560000003315507,1,1,1,0,1,1,1,0,0,1,0,1,0,-0.521,100,0,0
"172",1966,"Lay, Donald",1,1,1,1,44,0,0,0,1926,3,0,"11-Jul-66","EJ",0,NA,8,89,"NEBRASK","Curtis, Carl",2267,200,0.513999998569489,-0.177000001072884,-94.7389984130859,433,34,0.802999973297119,"CUR","Hruska, Roman",4660,200,0.439999997615814,-0.17399999499321,-90.7599029541016,432,41,0.810999989509583,"HRU","NE","0","0","LBJ",-0.238999992609024,2383,1965,89,-0.13400000333786,-0.160999998450279,-0.203267738223076,-0.268500000238419,0.245904624462128,-0.0964999943971634,0.242647394537926,-0.393999993801117,0.174684196710587,0.175999999046326,0.166920855641365,-0.0144999995827675,0.176209732890129,-0.100500002503395,0.25574266910553,-0.167999997735023,0.44075146317482,0.036250002682209,0.262844741344452,0.149000003933907,0.296664774417877,-0.122500002384186,0.272250711917877,NA,NA,-0.32600000500679,0.24822923541069,"0.254799992451444",-0.249199992418289,0.00560000003315507,1,1,1,0,1,1,1,0,0,1,0,1,0,-0.521,100,0,0
"173",1966,"Feinberg, Wilfred",1,1,1,1,20,0,1,5,1920,2,0,"19-Jan-66","EJ",0,NA,2,89,"NEW YOR","Javits, Jacob K.",4898,200,-0.162000000476837,-0.984000027179718,-87.8966979980469,425,40,0.813000023365021,"JAV","Kennedy, Robert F.",10809,100,-0.472000002861023,-0.25900000333786,-76.0640029907227,422,32,0.834999978542328,"KEN","NY","0","1","LBJ",NA,2210,1965,89,-0.13400000333786,-0.160999998450279,-0.203267738223076,-0.268500000238419,0.245904624462128,-0.0964999943971634,0.242647394537926,-0.393999993801117,0.174684196710587,0.175999999046326,0.166920855641365,-0.0144999995827675,0.176209732890129,-0.100500002503395,0.25574266910553,-0.167999997735023,0.44075146317482,0.036250002682209,0.262844741344452,0.149000003933907,0.296664774417877,-0.122500002384186,0.272250711917877,NA,NA,-0.32600000500679,0.24822923541069,"0.248399989958852",-0.255399990081787,-0.0070000001229346,1,1,1,0,1,1,1,0,0,1,0,1,1,-0.521,100,1,0
"174",1966,"Peck, John W., II",1,1,1,1,18,0,1,5,1913,1,0,"13-Jun-66","SS",0,NA,6,89,"OHIO","LAUSCHE",5500,100,0.226999998092651,-0.375999987125397,-234.585006713867,406,102,0.560999989509583,"LAU","YOUNG  S.",10454,100,-0.591000020503998,0.493999987840652,-182.563003540039,440,96,0.660000026226044,"YOU","OH","100","200","LBJ",-0.238999992609024,2355,1965,89,-0.13400000333786,-0.160999998450279,-0.203267738223076,-0.268500000238419,0.245904624462128,-0.0964999943971634,0.242647394537926,-0.393999993801117,0.174684196710587,0.175999999046326,0.166920855641365,-0.0144999995827675,0.176209732890129,-0.100500002503395,0.25574266910553,-0.167999997735023,0.44075146317482,0.036250002682209,0.262844741344452,0.149000003933907,0.296664774417877,-0.122500002384186,0.272250711917877,NA,NA,-0.32600000500679,0.24822923541069,"0.254799992451444",-0.249199992418289,0.00560000003315507,1,1,1,0,1,1,1,0,0,1,0,1,1,-0.521,100,1,0
"175",1966,"Cummings, Wlater J.",1,1,1,1,39,0,0,0,1916,2,0,"11-Jul-66","",NA,NA,7,89,"ILLINOI","DIRKSEN",2609,200,0.305000007152557,-0.546999990940094,-127.077003479004,412,66,0.735000014305115,"DIR","DOUGLAS",2691,100,-0.875,-0.662999987602234,-126.390998840332,397,61,0.726999998092651,"DOU","FL","200","100","LBJ",NA,2383,1965,89,-0.13400000333786,-0.160999998450279,-0.203267738223076,-0.268500000238419,0.245904624462128,-0.0964999943971634,0.242647394537926,-0.393999993801117,0.174684196710587,0.175999999046326,0.166920855641365,-0.0144999995827675,0.176209732890129,-0.100500002503395,0.25574266910553,-0.167999997735023,0.44075146317482,0.036250002682209,0.262844741344452,0.149000003933907,0.296664774417877,-0.122500002384186,0.272250711917877,NA,NA,-0.32600000500679,0.24822923541069,"0.254799992451444",-0.249199992418289,0.00560000003315507,1,1,1,0,1,1,1,0,0,1,0,1,1,-0.521,100,1,0
"176",1966,"Goldberg, Irving",1,1,1,1,39,0,0,0,1906,2,0,"28-Jun-66","EJ",0,NA,5,89,"TEXAS","Tower, John",10823,200,0.472000002861023,-0.0439999997615814,-115.209999084473,441,47,0.769999980926514,"TOW","Yarborough, Ralph",10414,100,-0.43299999833107,0.582000017166138,-111.508003234863,413,41,0.763000011444092,"YAR","TX","1","0","LBJ",-0.238999992609024,2370,1965,89,-0.13400000333786,-0.160999998450279,-0.203267738223076,-0.268500000238419,0.245904624462128,-0.0964999943971634,0.242647394537926,-0.393999993801117,0.174684196710587,0.175999999046326,0.166920855641365,-0.0144999995827675,0.176209732890129,-0.100500002503395,0.25574266910553,-0.167999997735023,0.44075146317482,0.036250002682209,0.262844741344452,0.149000003933907,0.296664774417877,-0.122500002384186,0.272250711917877,NA,NA,-0.32600000500679,0.24822923541069,"0.254799992451444",-0.249199992418289,0.00560000003315507,1,1,1,0,1,1,1,0,0,1,0,1,1,-0.521,100,1,0
"177",1966,"Godbold, John",1,1,1,1,39,0,0,0,1920,2,0,"28-Jun-66","EJ",0,NA,5,89,"ALABAMA","Hill, Joseph Lister",4418,100,-0.156000003218651,0.913999974727631,-124.502998352051,402,57,0.734000027179718,"HIL","Sparkman, John",8764,100,-0.135000005364418,0.735000014305115,-109.149002075195,340,55,0.725000023841858,"SPA","AL","1","0","LBJ",-0.238999992609024,2370,1965,89,-0.13400000333786,-0.160999998450279,-0.203267738223076,-0.268500000238419,0.245904624462128,-0.0964999943971634,0.242647394537926,-0.393999993801117,0.174684196710587,0.175999999046326,0.166920855641365,-0.0144999995827675,0.176209732890129,-0.100500002503395,0.25574266910553,-0.167999997735023,0.44075146317482,0.036250002682209,0.262844741344452,0.149000003933907,0.296664774417877,-0.122500002384186,0.272250711917877,NA,NA,-0.32600000500679,0.24822923541069,"0.254799992451444",-0.249199992418289,0.00560000003315507,1,1,1,0,1,1,1,0,0,1,0,1,1,-0.521,100,1,0
